F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.3147514702678333,0.0,0.0,0.0,1.0757057484009545,0.0,0.0,0.0,0.7,146515.26904630405,-564.3328908010641,-375.6899890704828,-461.72691788879644,58762.20159226387,198.91976531987936,-200.0248653613551,129.4441730594414,-205116.41097825696
1.0392304845413263,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.2701705922171767,15931.634696163383,521.8855489082711,57.54972260142166,376.6384488869,-199929.59703474128,-164.04506796422518,70.3385425438179,-277.8202979874415,88469.55480231365
0.75,0.0,0.0,0.0,1.1547005383792515,0.0,0.0,0.0,1.0392304845413263,-234774.2081163553,295.7046874427679,420.8697672256691,455.26705863219047,40046.46005867254,-82.15999238423832,583.1741525048615,-73.94373988183932,-11942.224189284863
1.1547005383792515,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0392304845413263,44357.324356246034,576.1693086750837,69.06025045818384,374.23295721784484,-225458.9540676552,-420.0927242813966,62.154202765365184,-582.0975538943181,-7335.485696058138
0.75,0.0,0.0,0.0,1.1547005383792515,0.0,0.0,0.0,1.1547005383792515,-197823.9906443381,113.91885002512134,240.48636048475703,175.38953705403688,67543.75724139491,84.47581985230194,370.2529761525814,84.47581839133505,56504.69583454305
0.75,0.0,0.0,0.0,1.2701705922171767,0.0,0.0,0.0,1.0392304845413263,-198531.19358920588,56.50664270298995,269.21727771647255,95.6974390467369,108586.68644207045,120.30835585240453,373.03840046898085,98.43413845254918,15249.084035932749
1.1547005383792515,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.2701705922171767,102386.0131456056,87.5957806712181,-16.399741753838295,56.89510652366392,-155579.2910257464,-48.47499971638322,-18.03983866805428,-82.09545970457927,118268.92818396172
1.2701705922171767,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.1547005383792515,144746.12832542826,-65.35413609736202,-44.14693058117936,-38.589801047426434,-150607.97663649896,-75.40566778727376,-40.1336174259193,-116.09466574685557,89940.19926497398
0.75,0.0,0.0,0.0,1.2701705922171767,0.0,0.0,0.0,1.1547005383792515,-158141.7902207362,-98.09102492021009,82.44438070182582,-166.12311233184184,137680.28343999913,237.03115957173267,126.93142806407954,215.4828717005254,85859.51339919877
1.2701705922171767,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0392304845413263,115230.14949088042,169.3446020588015,-4.031948376418119,99.9932217138615,-189087.47514015023,-259.028492616158,-3.2988669642975923,-358.9204121667024,20515.56075792969
1.0392304845413263,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0392304845413263,-39855.80938598675,1050.533462944321,165.8818996343126,758.1572240226419,-263703.64804357407,-631.3884608870397,165.8818989296758,-874.8775165705937,-34613.747405709226
1.0392304845413263,0.0,0.0,0.0,1.0392304845413263,0.0,0.0,0.0,0.75,-28411.83763010894,197.99635908495634,32.306984885961434,197.99636184263855,-26112.74449737782,-449.0099509798184,23.315552193593515,-324.04503085543047,-212702.0838919974
1.1547005383792515,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.1547005383792515,72516.62098817829,322.4832075978135,24.45886996550821,209.4589856341137,-190341.35785287994,-193.52330222812262,24.458867994595817,-297.9486170262632,60152.45750967083
0.75,0.0,0.0,0.0,1.1547005383792515,0.0,0.0,0.0,1.2701705922171767,-161493.1174166109,-39.95692864958067,97.52165713593166,-61.51751212834135,96951.87548858214,192.94210592814156,165.15899928366548,212.23637577275366,115333.18702769437
1.3147514702678333,0.0,0.0,0.0,1.1952286093343938,0.0,0.0,0.0,0.7,180226.63263923483,-794.7398087457211,-564.6996864318251,-722.4907368592011,140654.62679716168,542.4218645848401,-300.6574128602263,317.67588699389677,-167652.85059387074
1.0392304845413263,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.1547005383792515,-12362.717176298489,776.2525959240965,106.25466653191776,560.2120459001112,-231421.36166096045,-348.293570528677,118.06073936308294,-536.2330070247399,31832.19438096635
1.2701705922171767,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.2701705922171767,176718.58940961058,-284.6386251033166,-83.71379673291466,-168.0711017523338,-111960.11601699078,40.97198267729646,-83.71379693427843,69.38853874718467,150296.83333753495
1.0392304845413263,0.0,0.0,0.0,1.2701705922171767,0.0,0.0,0.0,0.75,32578.327376974223,-321.93290717383644,-220.10295196338456,-393.4735284262545,120621.82951631727,270.7968446434378,-158.84561822747006,159.8979211419384,-153883.07987174828
0.75,0.0,0.0,0.0,1.2701705922171767,0.0,0.0,0.0,1.2701705922171767,-117857.21888683418,-231.04195140746506,-68.15747252399134,-391.2823584057774,169408.01330273316,314.84886374668747,-115.42819342435381,314.8485053266333,147084.41428380136
1.3147514702678333,0.0,0.0,0.0,1.3147514702678333,0.0,0.0,0.0,0.7,217051.43281761298,-988.968621999044,-796.2548552873685,-988.968382157587,212578.21080203023,798.5245936529359,-423.9420479137494,425.1504851941026,-129370.7944716616
1.0392304845413263,0.0,0.0,0.0,1.1547005383792515,0.0,0.0,0.0,0.75,1687.114271500147,-94.1583632024556,-79.64244843781808,-104.62024568754828,53227.098607130596,-39.36829515158044,-57.477495928833875,-25.570328672626918,-183077.84017972153
1.1547005383792515,0.0,0.0,0.0,1.0392304845413263,0.0,0.0,0.0,0.75,54599.216867806295,-139.30086478153518,-139.74889216547018,-125.37078902595022,3981.1038726504007,-137.412626837833,-90.76957471726152,-99.16902267643661,-181076.91837375605
0.7999999999999999,0.0,0.0,0.0,1.0062305898749055,0.0,0.0,0.0,1.0062305898749055,-214447.33214606068,639.0410579684632,436.22433745843915,803.7779023453036,-58282.18613404999,-406.8075593801148,548.6782076000277,-406.80732274703547,-52532.16633096695
1.1547005383792515,0.0,0.0,0.0,1.2701705922171767,0.0,0.0,0.0,0.75,118569.0224981006,-615.8036162762853,-456.0126353796048,-677.3834140011987,153406.23782909647,492.9355411348451,-296.1887868398458,291.0645020876055,-115053.29956105226
